Country Name,Year,Indicator,Value
Nicaragua,2020,GDP,1938.447048
Romania,2020,GDP,13082.30066
Mauritius,2020,GDP,9011.042884
Kazakhstan,2020,GDP,8781.507978
Estonia,2020,GDP,23933.99394
Philippines,2020,GDP,3227.579102
Hungary,2020,GDP,16386.93088
Thailand,2020,GDP,6985.643939
Argentina,2020,GDP,8535.59938
Honduras,2020,GDP,2307.614943
Latvia,2020,GDP,17564.23215
Ecuador,2020,GDP,5463.645153
Portugal,2020,GDP,22299.40441
Jamaica,2020,GDP,4879.440258
Japan,2020,GDP,40028.73417
Peru,2020,GDP,6133.325524
Serbia,2020,GDP,8098.709557
Bolivia,2020,GDP,3099.942191
Pakistan,2020,GDP,1278.397352
Paraguay,2020,GDP,5365.472207
Dominican Republic,2020,GDP,7135.222733
Bosnia and Herzegovina,2020,GDP,6130.311332
Moldova,2020,GDP,4375.778893
Tajikistan,2020,GDP,834.3117155
Montenegro,2020,GDP,7612.628459
Greece,2020,GDP,17886.73317
Croatia,2020,GDP,14808.46202
Mongolia,2020,GDP,4001.251931
Malaysia,2020,GDP,9957.526267
Indonesia,2020,GDP,3853.702888
Benin,2020,GDP,1200.194266
Ghana,2020,GDP,2195.454817
Nepal,2020,GDP,1154.215176
China,2020,GDP,10627.4638
Bulgaria,2020,GDP,10769.94757
Morocco,2020,GDP,3268.030273
Cameroon,2020,GDP,1555.603707
Algeria,2020,GDP,3743.541952
Senegal,2020,GDP,1461.087204
Guinea,2020,GDP,1053.660977
Albania,2020,GDP,5370.7775
Cambodia,2020,GDP,2081.739142
Bangladesh,2020,GDP,2248.850788
Gabon,2020,GDP,6605.803461
South Africa,2020,GDP,5580.603831
Iraq,2020,GDP,4295.189451
Lebanon,2020,GDP,5561.19167
Burkina Faso,2020,GDP,825.2370388
Mali,2020,GDP,953.2429433
Nigeria,2020,GDP,2019.657063
Armenia,2020,GDP,4268.680933
Georgia,2020,GDP,4300.857013
Jordan,2020,GDP,4022.040136
Mozambique,2020,GDP,462.4338765
Kenya,2020,GDP,1927.66459
Namibia,2020,GDP,3878.58983
Ukraine,2020,GDP,3709.769287
Uganda,2020,GDP,845.7664639
Tunisia,2020,GDP,3548.653637
Sri Lanka,2020,GDP,3847.601377
Myanmar,2020,GDP,1490.216835
Togo,2020,GDP,853.5782203
Ethiopia,2020,GDP,905.3131593
Sierra Leone,2020,GDP,845.9829143
Zambia,2020,GDP,951.6443167
India,2020,GDP,1907.042516
Malawi,2020,GDP,602.5074782
Tanzania,2020,GDP,1117.415283
Zimbabwe,2020,GDP,1730.45391
Afghanistan,2020,GDP,510.7870634
Finland,2021,GDP,53099.13514
Denmark,2021,GDP,69727.98737
Switzerland,2021,GDP,93664.77367
Iceland,2021,GDP,69178.4047
Norway,2021,GDP,93072.89251
Netherlands,2021,GDP,60141.98809
Sweden,2021,GDP,61174.96802
New Zealand,2021,GDP,49689.49813
Austria,2021,GDP,53648.71907
Canada,2021,GDP,52886.66164
Australia,2021,GDP,60607.77886
United Kingdom,2021,GDP,46926.47574
Israel,2021,GDP,52270.90402
Costa Rica,2021,GDP,12838.11854
Ireland,2021,GDP,103961.9764
Germany,2021,GDP,52265.65416
United States,2021,GDP,71307.40173
Belgium,2021,GDP,51658.23829
United Arab Emirates,2021,GDP,43360.0211
Malta,2021,GDP,38065.35435
France,2021,GDP,43725.09995
Mexico,2021,GDP,10314.05067
Uruguay,2021,GDP,17881.81872
Saudi Arabia,2021,GDP,31920.76537
Spain,2021,GDP,30799.47759
Italy,2021,GDP,36852.54254
Singapore,2021,GDP,80056.12882
Brazil,2021,GDP,7972.53665
Slovenia,2021,GDP,29187.36938
El Salvador,2021,GDP,4642.607431
Kosovo,2021,GDP,5270.429653
Panama,2021,GDP,15509.80691
Uzbekistan,2021,GDP,2258.519641
Chile,2021,GDP,16206.83255
Bahrain,2021,GDP,27147.80839
Lithuania,2021,GDP,23870.45949
Poland,2021,GDP,18635.50888
Colombia,2021,GDP,6222.621644
Cyprus,2021,GDP,33734.03516
Nicaragua,2021,GDP,2138.385885
Romania,2021,GDP,14986.78549
Mauritius,2021,GDP,9068.973002
Kazakhstan,2021,GDP,9983.601036
Estonia,2021,GDP,27953.76702
Philippines,2021,GDP,3484.385939
Hungary,2021,GDP,19030.62813
Thailand,2021,GDP,7057.207548
Argentina,2021,GDP,10738.01792
Honduras,2021,GDP,2735.147515
Latvia,2021,GDP,20261.88878
Ecuador,2021,GDP,6061.323502
Portugal,2021,GDP,24711.45101
Jamaica,2021,GDP,5165.337821
Japan,2021,GDP,40094.55998
Peru,2021,GDP,6826.202556
Serbia,2021,GDP,9680.527981
Bolivia,2021,GDP,3384.844865
Pakistan,2021,GDP,1455.319224
Paraguay,2021,GDP,5976.931798
Dominican Republic,2021,GDP,8527.075486
Bosnia and Herzegovina,2021,GDP,7295.343824
Moldova,2021,GDP,5274.605822
Tajikistan,2021,GDP,896.7480534
Montenegro,2021,GDP,9377.488797
Greece,2021,GDP,20654.7002
Croatia,2021,GDP,17789.93047
Mongolia,2021,GDP,4517.61578
Malaysia,2021,GDP,10903.11164
Indonesia,2021,GDP,4287.17314
Benin,2021,GDP,1318.651581
Ghana,2021,GDP,2445.186625
Nepal,2021,GDP,1252.750767
China,2021,GDP,12887.43572
Bulgaria,2021,GDP,12972.21734
Morocco,2021,GDP,3785.936279
Cameroon,2021,GDP,1672.326573
Algeria,2021,GDP,4160.559267
Senegal,2021,GDP,1598.10677
Guinea,2021,GDP,1244.965505
Albania,2021,GDP,6413.282808
Cambodia,2021,GDP,2167.403242
Bangladesh,2021,GDP,2482.849178
Gabon,2021,GDP,8181.409141
South Africa,2021,GDP,6843.399419
Iraq,2021,GDP,4868.494311
Lebanon,2021,GDP,4045.373911
Burkina Faso,2021,GDP,895.5352884
Mali,2021,GDP,1027.273454
Nigeria,2021,GDP,2017.274865
Armenia,2021,GDP,4685.179971
Georgia,2021,GDP,5083.606955
Jordan,2021,GDP,4183.499983
Mozambique,2021,GDP,509.9078295
Kenya,2021,GDP,2061.356221
Namibia,2021,GDP,4412.835569
Ukraine,2021,GDP,4775.945801
Uganda,2021,GDP,882.7917174
Tunisia,2021,GDP,3906.939263
Sri Lanka,2021,GDP,3996.9624
Myanmar,2021,GDP,1242.721344
Togo,2021,GDP,939.6133738
Ethiopia,2021,GDP,910.9478871
Sierra Leone,2021,GDP,886.1929391
Zambia,2021,GDP,1127.160779
India,2021,GDP,2239.613844
Malawi,2021,GDP,617.4475208
Tanzania,2021,GDP,1159.856567
Zimbabwe,2021,GDP,1724.387271
Afghanistan,2021,GDP,356.4962141
Finland,2022,GDP,50440.56022
Denmark,2022,GDP,68091.31911
Switzerland,2022,GDP,94394.51068
Iceland,2022,GDP,75121.01523
Norway,2022,GDP,109269.5206
Netherlands,2022,GDP,59123.31856
Sweden,2022,GDP,55296.93715
New Zealand,2022,GDP,48760.03819
Austria,2022,GDP,52176.66491
Canada,2022,GDP,56256.80073
Australia,2022,GDP,64997.01365
United Kingdom,2022,GDP,46062.99141
Israel,2022,GDP,54949.62156
Costa Rica,2022,GDP,13625.90085
Ireland,2022,GDP,105234.5116
Germany,2022,GDP,49686.11546
United States,2022,GDP,77860.91129
Belgium,2022,GDP,50822.25185
United Arab Emirates,2022,GDP,49899.0653
Malta,2022,GDP,36224.282
France,2022,GDP,41082.81193
Mexico,2022,GDP,11402.14104
Uruguay,2022,GDP,20818.61461
Saudi Arabia,2022,GDP,38510.22762
Spain,2022,GDP,30270.2687
Italy,2022,GDP,35653.90421
Singapore,2022,GDP,90299.06946
Brazil,2022,GDP,9281.333344
Slovenia,2022,GDP,28373.83823
El Salvador,2022,GDP,5074.602102
Kosovo,2022,GDP,5290.947472
Panama,2022,GDP,17332.43607
Uzbekistan,2022,GDP,2578.666894
Chile,2022,GDP,15405.61658
Bahrain,2022,GDP,30470.52193
Lithuania,2022,GDP,25085.78406
Poland,2022,GDP,18891.21353
Colombia,2022,GDP,6680.445069
Cyprus,2022,GDP,33894.44922
Nicaragua,2022,GDP,2322.89054
Romania,2022,GDP,15557.88262
Mauritius,2022,GDP,10223.78823
Kazakhstan,2022,GDP,11255.33964
Estonia,2022,GDP,28451.14778
Philippines,2022,GDP,3548.069306
Hungary,2022,GDP,18483.63669
Thailand,2022,GDP,6909.352818
Argentina,2022,GDP,13935.68111
Honduras,2022,GDP,3003.289968
Latvia,2022,GDP,20227.23074
Ecuador,2022,GDP,6515.585284
Portugal,2022,GDP,24620.51956
Jamaica,2022,GDP,6022.153398
Japan,2022,GDP,34065.6439
Peru,2022,GDP,7350.630343
Serbia,2022,GDP,10022.96885
Bolivia,2022,GDP,3643.92827
Pakistan,2022,GDP,1538.322813
Paraguay,2022,GDP,6205.625954
Dominican Republic,2022,GDP,10104.24493
Bosnia and Herzegovina,2022,GDP,7655.59421
Moldova,2022,GDP,5744.296184
Tajikistan,2022,GDP,1052.179495
Montenegro,2022,GDP,9990.204446
Greece,2022,GDP,20971.83493
Croatia,2022,GDP,18466.09555
Mongolia,2022,GDP,4993.514875
Malaysia,2022,GDP,11748.09193
Indonesia,2022,GDP,4730.834848
Benin,2022,GDP,1266.42711
Ghana,2022,GDP,2229.891226
Nepal,2022,GDP,1385.910663
China,2022,GDP,12970.60564
Bulgaria,2022,GDP,13999.67192
Morocco,2022,GDP,3455.39624
Cameroon,2022,GDP,1604.87727
Algeria,2022,GDP,4961.552577
Senegal,2022,GDP,1574.028106
Guinea,2022,GDP,1416.59612
Albania,2022,GDP,6846.426694
Cambodia,2022,GDP,2325.0305
Bangladesh,2022,GDP,2716.485928
Gabon,2022,GDP,8409.207415
South Africa,2022,GDP,6523.410978
Iraq,2022,GDP,6520.731546
Lebanon,2022,GDP,3654.358455
Burkina Faso,2022,GDP,836.1183046
Mali,2022,GDP,969.7222056
Nigeria,2022,GDP,2139.374785
Armenia,2022,GDP,6571.974455
Georgia,2022,GDP,6729.846599
Jordan,2022,GDP,4332.251599
Mozambique,2022,GDP,578.2516638
Kenya,2022,GDP,2109.562885
Namibia,2022,GDP,4349.799085
Ukraine,2022,GDP,4199.670898
Uganda,2022,GDP,963.0673142
Tunisia,2022,GDP,3708.848124
Sri Lanka,2022,GDP,3342.636503
Myanmar,2022,GDP,1158.05005
Togo,2022,GDP,898.7581544
Ethiopia,2022,GDP,1011.073324
Sierra Leone,2022,GDP,860.7745909
Zambia,2022,GDP,1447.123101
India,2022,GDP,2347.448294
Malawi,2022,GDP,604.2697512
Tanzania,2022,GDP,1207.853027
Zimbabwe,2022,GDP,2040.546587
Afghanistan,2022,GDP,357.2611528
Finland,2023,GDP,52821.51143
Denmark,2023,GDP,68453.87693
Switzerland,2023,GDP,100631.8028
Iceland,2023,GDP,79960.09615
Norway,2023,GDP,87497.32893
Netherlands,2023,GDP,64572.00596
Sweden,2023,GDP,55567.08901
New Zealand,2023,GDP,48654.90423
Austria,2023,GDP,56033.57379
Canada,2023,GDP,54220.3285
Australia,2023,GDP,64835.91998
United Kingdom,2023,GDP,49200.81015
Israel,2023,GDP,52003.72007
Costa Rica,2023,GDP,16942.02681
Ireland,2023,GDP,103887.8004
Germany,2023,GDP,53940.40734
United States,2023,GDP,82304.62043
Belgium,2023,GDP,54690.09427
United Arab Emirates,2023,GDP,49040.69475
Malta,2023,GDP,40182.43139
France,2023,GDP,44690.93454
Mexico,2023,GDP,13826.13066
Uruguay,2023,GDP,23019.42216
Saudi Arabia,2023,GDP,36156.84834
Spain,2023,GDP,33509.0128
Italy,2023,GDP,39065.42444
Singapore,2023,GDP,85412.23035
Brazil,2023,GDP,10377.58928
Slovenia,2023,GDP,32610.11092
El Salvador,2023,GDP,5365.444914
Kosovo,2023,GDP,6221.203652
Panama,2023,GDP,18686.4051
Uzbekistan,2023,GDP,2878.968793
Chile,2023,GDP,17067.03648
Bahrain,2023,GDP,29290.12842
Lithuania,2023,GDP,27786.00578
Poland,2023,GDP,22145.26431
Colombia,2023,GDP,7000.836605
Cyprus,2023,GDP,36551.41797
Nicaragua,2023,GDP,2609.444921
Romania,2023,GDP,18404.27309
Mauritius,2023,GDP,11182.18657
Kazakhstan,2023,GDP,12879.42753
Estonia,2023,GDP,30133.30445
Philippines,2023,GDP,3804.082741
Hungary,2023,GDP,22312.17903
Thailand,2023,GDP,7195.101309
Argentina,2023,GDP,14187.48273
Honduras,2023,GDP,3227.457625
Latvia,2023,GDP,22675.57863
Ecuador,2023,GDP,6737.847484
Portugal,2023,GDP,27386.29206
Jamaica,2023,GDP,6839.725024
Japan,2023,GDP,33836.17563
Peru,2023,GDP,7887.541859
Serbia,2023,GDP,12281.50585
Bolivia,2023,GDP,3686.279964
Pakistan,2023,GDP,1365.169274
Paraguay,2023,GDP,6299.990265
Dominican Republic,2023,GDP,10630.43174
Bosnia and Herzegovina,2023,GDP,8663.02323
Moldova,2023,GDP,6799.585946
Tajikistan,2023,GDP,1178.479901
Montenegro,2023,GDP,12077.37471
Greece,2023,GDP,23400.72788
Croatia,2023,GDP,21865.45628
Mongolia,2023,GDP,5838.631081
Malaysia,2023,GDP,11379.08519
Indonesia,2023,GDP,4876.307745
Benin,2023,GDP,1394.177847
Ghana,2023,GDP,2383.904105
Nepal,2023,GDP,1382.330558
China,2023,GDP,12951.17824
Bulgaria,2023,GDP,15883.86185
Morocco,2023,GDP,3771.446289
Cameroon,2023,GDP,1736.860911
Algeria,2023,GDP,5364.02795
Senegal,2023,GDP,1698.033873
Guinea,2023,GDP,1555.493758
Albania,2023,GDP,8575.171346
Cambodia,2023,GDP,2429.748535
Bangladesh,2023,GDP,2551.017738
Gabon,2023,GDP,8071.397774
South Africa,2023,GDP,6022.542542
Iraq,2023,GDP,5965.318351
Lebanon,2023,GDP,3477.724898
Burkina Faso,2023,GDP,882.6898101
Mali,2023,GDP,1035.862426
Nigeria,2023,GDP,1596.636961
Armenia,2023,GDP,8125.273958
Georgia,2023,GDP,8283.669607
Jordan,2023,GDP,4466.083142
Mozambique,2023,GDP,622.9856193
Kenya,2023,GDP,1952.304579
Namibia,2023,GDP,4187.605004
Ukraine,2023,GDP,5139.598145
Uganda,2023,GDP,1002.309139
Tunisia,2023,GDP,3950.375342
Sri Lanka,2023,GDP,3798.890166
Myanmar,2023,GDP,1233.196662
Togo,2023,GDP,985.6975126
Ethiopia,2023,GDP,0.0
Sierra Leone,2023,GDP,757.8486806
Zambia,2023,GDP,1330.727806
India,2023,GDP,2530.120313
Malawi,2023,GDP,602.3436198
Tanzania,2023,GDP,1224.489624
Zimbabwe,2023,GDP,2156.034093
Afghanistan,2023,GDP,413.7578947
Finland,2020,Education Expenditure,6.634940147
Denmark,2020,Education Expenditure,7.383540154
Switzerland,2020,Education Expenditure,5.276760101
Iceland,2020,Education Expenditure,8.58382988
Norway,2020,Education Expenditure,8.372819901
Netherlands,2020,Education Expenditure,5.423810005
Sweden,2020,Education Expenditure,7.925610065
New Zealand,2020,Education Expenditure,5.651490211
Austria,2020,Education Expenditure,5.571269989
Canada,2020,Education Expenditure,4.887949944
Australia,2020,Education Expenditure,5.378280163
United Kingdom,2020,Education Expenditure,5.439350128
Israel,2020,Education Expenditure,6.478819847
Costa Rica,2020,Education Expenditure,6.62898016
Ireland,2020,Education Expenditure,3.250819921
Germany,2020,Education Expenditure,5.590380192
United States,2020,Education Expenditure,5.399980068
Belgium,2020,Education Expenditure,6.801859856
United Arab Emirates,2020,Education Expenditure,3.984179974
Malta,2020,Education Expenditure,5.644871235
France,2020,Education Expenditure,5.659810066
Mexico,2020,Education Expenditure,4.500599861
Uruguay,2020,Education Expenditure,4.542920113
Saudi Arabia,2020,Education Expenditure,0.0
Spain,2020,Education Expenditure,4.895400047
Italy,2020,Education Expenditure,4.441359997
Singapore,2020,Education Expenditure,2.686990023
Brazil,2020,Education Expenditure,5.771500111
Slovenia,2020,Education Expenditure,5.383739948
El Salvador,2020,Education Expenditure,3.660880089
Kosovo,2020,Education Expenditure,0.0
Panama,2020,Education Expenditure,4.302840233
Uzbekistan,2020,Education Expenditure,4.948036671
Chile,2020,Education Expenditure,5.629930019
Bahrain,2020,Education Expenditure,2.552374601
Lithuania,2020,Education Expenditure,4.508590221
Poland,2020,Education Expenditure,4.852650166
Colombia,2020,Education Expenditure,0.0
Cyprus,2020,Education Expenditure,5.636940002
Nicaragua,2020,Education Expenditure,4.581561089
Romania,2020,Education Expenditure,3.589260101
Mauritius,2020,Education Expenditure,4.35243988
Kazakhstan,2020,Education Expenditure,4.446203709
Estonia,2020,Education Expenditure,5.52696991
Philippines,2020,Education Expenditure,3.858290434
Hungary,2020,Education Expenditure,4.153570175
Thailand,2020,Education Expenditure,3.153141737
Argentina,2020,Education Expenditure,5.276899815
Honduras,2020,Education Expenditure,5.97629118
Latvia,2020,Education Expenditure,4.850590229
Ecuador,2020,Education Expenditure,4.261030197
Portugal,2020,Education Expenditure,4.876560211
Jamaica,2020,Education Expenditure,5.61749506
Japan,2020,Education Expenditure,3.306289911
Peru,2020,Education Expenditure,4.259379864
Serbia,2020,Education Expenditure,0.0
Bolivia,2020,Education Expenditure,8.437109947
Pakistan,2020,Education Expenditure,2.057182312
Paraguay,2020,Education Expenditure,3.936150074
Dominican Republic,2020,Education Expenditure,4.517698288
Bosnia and Herzegovina,2020,Education Expenditure,3.019540787
Moldova,2020,Education Expenditure,6.601260185
Tajikistan,2020,Education Expenditure,5.737252712
Montenegro,2020,Education Expenditure,0.0
Greece,2020,Education Expenditure,4.495000362
Croatia,2020,Education Expenditure,4.389019966
Mongolia,2020,Education Expenditure,4.663455009
Malaysia,2020,Education Expenditure,4.518887043
Indonesia,2020,Education Expenditure,1.015932202
Benin,2020,Education Expenditure,3.094415188
Ghana,2020,Education Expenditure,3.409159899
Nepal,2020,Education Expenditure,4.211066723
China,2020,Education Expenditure,4.233381271
Bulgaria,2020,Education Expenditure,4.505139828
Morocco,2020,Education Expenditure,6.284282684
Cameroon,2020,Education Expenditure,3.103901386
Algeria,2020,Education Expenditure,6.193917274
Senegal,2020,Education Expenditure,5.686979771
Guinea,2020,Education Expenditure,2.432670116
Albania,2020,Education Expenditure,3.342299938
Cambodia,2020,Education Expenditure,3.002350092
Bangladesh,2020,Education Expenditure,1.765280604
Gabon,2020,Education Expenditure,3.398740768
South Africa,2020,Education Expenditure,6.170670033
Iraq,2020,Education Expenditure,0.0
Lebanon,2020,Education Expenditure,1.669968128
Burkina Faso,2020,Education Expenditure,5.150865078
Mali,2020,Education Expenditure,3.954459906
Nigeria,2020,Education Expenditure,0.359637648
Armenia,2020,Education Expenditure,2.705559969
Georgia,2020,Education Expenditure,3.849859238
Jordan,2020,Education Expenditure,0.0
Mozambique,2020,Education Expenditure,6.642562866
Kenya,2020,Education Expenditure,5.045748711
Namibia,2020,Education Expenditure,9.277998924
Ukraine,2020,Education Expenditure,5.382319927
Uganda,2020,Education Expenditure,2.572221756
Tunisia,2020,Education Expenditure,7.265075684
Sri Lanka,2020,Education Expenditure,1.557923913
Myanmar,2020,Education Expenditure,0.0
Togo,2020,Education Expenditure,4.091336727
Ethiopia,2020,Education Expenditure,4.090565205
Sierra Leone,2020,Education Expenditure,8.809548378
Zambia,2020,Education Expenditure,3.949648142
India,2020,Education Expenditure,4.040141582
Malawi,2020,Education Expenditure,0.0
Tanzania,2020,Education Expenditure,3.230972528
Zimbabwe,2020,Education Expenditure,0.0
Afghanistan,2020,Education Expenditure,0.0
Finland,2021,Education Expenditure,6.538259983
Denmark,2021,Education Expenditure,6.999929905
Switzerland,2021,Education Expenditure,5.037089825
Iceland,2021,Education Expenditure,8.217809677
Norway,2021,Education Expenditure,6.96021986
Netherlands,2021,Education Expenditure,5.506090164
Sweden,2021,Education Expenditure,7.572199821
New Zealand,2021,Education Expenditure,5.548220158
Austria,2021,Education Expenditure,5.494110107
Canada,2021,Education Expenditure,4.748600006
Australia,2021,Education Expenditure,5.333209991
United Kingdom,2021,Education Expenditure,5.904580116
Israel,2021,Education Expenditure,6.184010029
Costa Rica,2021,Education Expenditure,6.248419762
Ireland,2021,Education Expenditure,3.005980015
Germany,2021,Education Expenditure,5.454889774
United States,2021,Education Expenditure,5.428299904
Belgium,2021,Education Expenditure,6.355519772
United Arab Emirates,2021,Education Expenditure,3.894030094
Malta,2021,Education Expenditure,5.364799976
France,2021,Education Expenditure,5.430389881
Mexico,2021,Education Expenditure,4.249529839
Uruguay,2021,Education Expenditure,4.460659981
Saudi Arabia,2021,Education Expenditure,0.0
Spain,2021,Education Expenditure,4.865069866
Italy,2021,Education Expenditure,4.218289852
Singapore,2021,Education Expenditure,2.824709892
Brazil,2021,Education Expenditure,5.49698019
Slovenia,2021,Education Expenditure,5.365260124
El Salvador,2021,Education Expenditure,3.577660084
Kosovo,2021,Education Expenditure,0.0
Panama,2021,Education Expenditure,3.711410046
Uzbekistan,2021,Education Expenditure,5.368288994
Chile,2021,Education Expenditure,4.999239922
Bahrain,2021,Education Expenditure,2.221358061
Lithuania,2021,Education Expenditure,4.254909992
Poland,2021,Education Expenditure,4.673039913
Colombia,2021,Education Expenditure,0.0
Cyprus,2021,Education Expenditure,5.235859871
Nicaragua,2021,Education Expenditure,4.086657047
Romania,2021,Education Expenditure,3.324529886
Mauritius,2021,Education Expenditure,4.67151022
Kazakhstan,2021,Education Expenditure,4.385694027
